S.No.,District Code,District Name,Sub-District Code,Sub-District Name,Village Code,Village Version,Village Name ,Village Name,Village Category,Village Status,Census 2001 Code,Census 2011 Code,
5492,377,Dhamtari,3344,Kurud,446850,1,Karga,करगा,Rural,Inhabitant,01578700,446850,
5493,377,Dhamtari,3344,Kurud,446895,1,Katalbod,कतलबोड,Rural,Inhabitant,01583200,446895,
5494,377,Dhamtari,3344,Kurud,446860,1,Kathauli,कथौली,Rural,Inhabitant,01579700,446860,
5495,377,Dhamtari,3344,Kurud,446894,1,Khaira,खैरा,Rural,Inhabitant,01583100,446894,
5496,377,Dhamtari,3344,Kurud,446855,1,Kharra,खर्रा,Rural,Inhabitant,01579200,446855,
5497,377,Dhamtari,3344,Kurud,446785,1,Khursenga,खुसरेंगा,Rural,Inhabitant,01572100,446785,
5498,377,Dhamtari,3344,Kurud,446786,1,Kodapar,कोडापार,Rural,Inhabitant,01572200,446786,
5499,377,Dhamtari,3344,Kurud,446794,1,Kodebod,कोदेबोड,Rural,Inhabitant,01573000,446794,
5500,377,Dhamtari,3344,Kurud,446892,1,Kokadi,कोकड़ी,Rural,Inhabitant,01582900,446892,
5501,377,Dhamtari,3344,Kurud,446867,1,Kokdi,कोकड़ी,Rural,Inhabitant,01580400,446867,
5502,377,Dhamtari,3344,Kurud,446851,1,Kotgaon,कोटगाँव,Rural,Inhabitant,01578800,446851,
5503,377,Dhamtari,3344,Kurud,446874,1,Kuhkuha,कुहकुहा,Rural,Inhabitant,01581100,446874,
5504,377,Dhamtari,3344,Kurud,446792,1,Kulhadi,कुलहाड़ी,Rural,Inhabitant,01572800,446792,
5505,377,Dhamtari,3344,Kurud,931044,1,Kurud,कुरूद,Urban,Inhabitant,,000000,
5506,377,Dhamtari,3344,Kurud,446886,1,Mandraud,मंदरौद,Rural,Inhabitant,01582300,446886,
5507,377,Dhamtari,3344,Kurud,446798,1,Maroud,मरौद,Rural,Inhabitant,01573400,446798,
5508,377,Dhamtari,3344,Kurud,446866,1,Maurikalan,मौरीकला,Rural,Inhabitant,01580300,446866,
5509,377,Dhamtari,3344,Kurud,446873,1,Maurikhurd,मौरीखुर्द,Rural,Inhabitant,01581000,446873,
5510,377,Dhamtari,3344,Kurud,446877,1,Mendaraka,मेंदरका,Rural,Inhabitant,01581400,446877,
5511,377,Dhamtari,3344,Kurud,446891,1,Mongara,मोंगरा,Rural,Inhabitant,01582800,446891,
5512,377,Dhamtari,3344,Kurud,446783,1,Mulle,मुल्ले,Rural,Inhabitant,01571900,446783,
5513,377,Dhamtari,3344,Kurud,446788,1,Mura,मुरा,Rural,Inhabitant,01572400,446788,
5514,377,Dhamtari,3344,Kurud,446868,1,Nari,नारी,Rural,Inhabitant,01580500,446868,
5515,377,Dhamtari,3344,Kurud,446882,1,Nawagaon,नवागांव,Rural,Inhabitant,01581900,446882,
5516,377,Dhamtari,3344,Kurud,446796,1,Nawagaon (Thuha),नवागांव (ठुहा),Rural,Inhabitant,01573200,446796,
5517,377,Dhamtari,3344,Kurud,446876,1,Paraswani (Bhothli),परसवानी (भोथली),Rural,Inhabitant,01581300,446876,
5518,377,Dhamtari,3344,Kurud,446881,1,Parkhanda,परखंदा,Rural,Inhabitant,01581800,446881,
5519,377,Dhamtari,3344,Kurud,446858,1,Parsatthi,परसट्टी,Rural,Inhabitant,01579500,446858,
5520,377,Dhamtari,3344,Kurud,446896,1,Parswani,परसवानी,Rural,Inhabitant,01583300,446896,
5521,377,Dhamtari,3344,Kurud,446880,1,Rakhi,राखी,Rural,Inhabitant,01581700,446880,
5522,377,Dhamtari,3344,Kurud,446863,1,Rawanguda,रावनगुडा,Rural,Inhabitant,01580000,446863,
5523,377,Dhamtari,3344,Kurud,446861,1,Sakri,सकरी,Rural,Inhabitant,01579800,446861,
5524,377,Dhamtari,3344,Kurud,446899,1,Seldeep,सेलदीप,Rural,Inhabitant,01583600,446899,
5525,377,Dhamtari,3344,Kurud,446897,1,Sidhaurikalan,सिधौरीकला,Rural,Inhabitant,01583400,446897,
5526,377,Dhamtari,3344,Kurud,446898,1,Sidhaurikhurd,सिधौरीखुर्द,Rural,Inhabitant,01583500,446898,
5527,377,Dhamtari,3344,Kurud,446849,1,Sirri,सिर्री,Rural,Inhabitant,01578600,446849,
5528,377,Dhamtari,3344,Kurud,446871,1,Sirsida,सिरसिदा,Rural,Inhabitant,01580800,446871,
5529,377,Dhamtari,3344,Kurud,446846,1,Sivni Kalan,सिवनी कला,Rural,Inhabitant,01578300,446846,
5530,377,Dhamtari,3344,Kurud,446795,1,Sonpur,सोनपुर,Rural,Inhabitant,01573100,446795,
5531,377,Dhamtari,3344,Kurud,446884,1,Umarda,उमरदा,Rural,Inhabitant,01582100,446884,
5532,377,Dhamtari,3345,Magarlod,446978,1,Alekhuta,आलेखूंटा,Rural,Inhabitant,01591700,446978,
5533,377,Dhamtari,3345,Magarlod,446963,1,Amachani,आमाचानी,Rural,Inhabitant,01590200,446963,
5534,377,Dhamtari,3345,Magarlod,446966,1,Amlidih,अमलीडीह,Rural,Inhabitant,01590500,446966,
5535,377,Dhamtari,3345,Magarlod,446998,1,Anjora,अंजोरा,Rural,Inhabitant,01593700,446998,
5536,377,Dhamtari,3345,Magarlod,446929,1,Aroud,अरौद,Rural,Inhabitant,01586800,446929,
5537,377,Dhamtari,3345,Magarlod,446919,1,Bakori,बकोरी,Rural,Inhabitant,01585600,446919,
5538,377,Dhamtari,3345,Magarlod,446917,1,Baniyatora,बनियाटोरा,Rural,Inhabitant,01585400,446917,
5539,377,Dhamtari,3345,Magarlod,447012,4,Basikhai,बासीखाई,Rural,Inhabitant,01595100,447012,
5540,377,Dhamtari,3345,Magarlod,446973,1,Belardona,बेलरदोना,Rural,Inhabitant,01591200,446973,
5541,377,Dhamtari,3345,Magarlod,446951,1,Belodi,बेलोदी,Rural,Inhabitant,01589000,446951,
5542,377,Dhamtari,3345,Magarlod,446915,1,Beloura,बेलौरा,Rural,Inhabitant,01585200,446915,
5543,377,Dhamtari,3345,Magarlod,446981,1,Bendrachuwa,बेन्द्राचुवा,Rural,Inhabitant,01592000,446981,
5544,377,Dhamtari,3345,Magarlod,931045,1,Bhainsmundi,भैंसमुंडी,Urban,Inhabitant,,000000,
5545,377,Dhamtari,3345,Magarlod,446908,3,Bhaluchuwa,भालूचुवा,Rural,Inhabitant,01584500,446908,
5546,377,Dhamtari,3345,Magarlod,446993,3,Bhandarwadi,भंडारवादी,Rural,Inhabitant,01593200,446993,
5547,377,Dhamtari,3345,Magarlod,446923,1,Bharda,भरदा,Rural,Inhabitant,01586200,446923,
5548,377,Dhamtari,3345,Magarlod,446945,1,Bhendri,भेरदी,Rural,Inhabitant,01588400,446945,
5549,377,Dhamtari,3345,Magarlod,446987,1,Bhobhla Bahra,भोभला बाहरा,Rural,Inhabitant,01592600,446987,
5550,377,Dhamtari,3345,Magarlod,446936,1,Bhotha,भोथा,Rural,Inhabitant,01587500,446936,
5551,377,Dhamtari,3345,Magarlod,446903,3,Bhotha,भोथा,Rural,Inhabitant,01584000,446903,
5552,377,Dhamtari,3345,Magarlod,446957,1,Bhothidih,भोथाडीह,Rural,Inhabitant,01589600,446957,
5553,377,Dhamtari,3345,Magarlod,446922,1,Birjhuli,बीरझूली,Rural,Inhabitant,01585900,446922,
5554,377,Dhamtari,3345,Magarlod,446999,1,Bodal Bahara,बोदल बाहरा,Rural,Inhabitant,01593800,446999,
5555,377,Dhamtari,3345,Magarlod,446962,1,Bodra,बोदरा,Rural,Inhabitant,01590100,446962,
5556,377,Dhamtari,3345,Magarlod,447007,1,Boirgaon,बोइरगांव,Rural,Inhabitant,01594600,447007,
5557,377,Dhamtari,3345,Magarlod,446904,3,Borsi,बोरसी,Rural,Inhabitant,01584100,446904,
5558,377,Dhamtari,3345,Magarlod,446944,1,Budeni,बुदेनी,Rural,Inhabitant,01588300,446944,
5559,377,Dhamtari,3345,Magarlod,447005,1,Budharao,बुधाराव,Rural,Inhabitant,01594400,447005,
5560,377,Dhamtari,3345,Magarlod,446941,1,Chandna,चन्दन,Rural,Inhabitant,01588000,446941,
5561,377,Dhamtari,3345,Magarlod,446942,1,Chandsur,चंदसूर,Rural,Inhabitant,01588100,446942,
5562,377,Dhamtari,3345,Magarlod,446961,1,Charbhata,चारभाठा,Rural,Inhabitant,01590000,446961,
5563,377,Dhamtari,3345,Magarlod,446974,1,Charbhatha (Charbhata),चारभाठा (चारभाठा),Rural,Inhabitant,01591300,446974,
5564,377,Dhamtari,3345,Magarlod,446927,1,Chhipali,छिपाली,Rural,Inhabitant,01586600,446927,
5565,377,Dhamtari,3345,Magarlod,446926,1,Dabha,ढाबा,Rural,Inhabitant,01586500,446926,
5566,377,Dhamtari,3345,Magarlod,446952,1,Damkadih,दमकाडीह,Rural,Inhabitant,01589100,446952,
5567,377,Dhamtari,3345,Magarlod,446906,3,Deogaon,देवगाँव,Rural,Inhabitant,01584300,446906,
5568,377,Dhamtari,3345,Magarlod,446909,3,Dhanbuda,धानुबा,Rural,Inhabitant,01584600,446909,
5569,377,Dhamtari,3345,Magarlod,446992,3,Dhanora,धनोरा,Rural,Inhabitant,01593100,446992,
5570,377,Dhamtari,3345,Magarlod,446935,1,Dhaurabhata,धौराभाठा,Rural,Inhabitant,01587400,446935,
5571,377,Dhamtari,3345,Magarlod,446955,1,Dhaurabhata,धौराभाठा,Rural,Inhabitant,01589400,446955,
5572,377,Dhamtari,3345,Magarlod,446964,1,Dudhwara,दुधवारा,Rural,Inhabitant,01590300,446964,
5573,377,Dhamtari,3345,Magarlod,446954,1,Dumarpali,डूमरपाली,Rural,Inhabitant,01589300,446954,
5574,377,Dhamtari,3345,Magarlod,446965,1,Gadadih,गाडाडीह,Rural,Inhabitant,01590400,446965,
5575,377,Dhamtari,3345,Magarlod,447013,4,Ghotiyadadar,घोटियादादर,Rural,Inhabitant,01595200,447013,
5576,377,Dhamtari,3345,Magarlod,447002,1,Giraholadih,गिरहोलाडीह,Rural,Inhabitant,01594100,447002,
5577,377,Dhamtari,3345,Magarlod,446930,1,Giroud,गिरौद,Rural,Inhabitant,01586900,446930,
5578,377,Dhamtari,3345,Magarlod,446979,1,Gobra Pathar,गोबरा पथर,Rural,Inhabitant,01591800,446979,
5579,377,Dhamtari,3345,Magarlod,446934,1,Hardi,हरदी,Rural,Inhabitant,01587300,446934,
5580,377,Dhamtari,3345,Magarlod,446948,1,Hasda,हसदा,Rural,Inhabitant,01588700,446948,
5581,377,Dhamtari,3345,Magarlod,446990,1,Hatbandh,हथबंद,Rural,Inhabitant,01592900,446990,
5582,377,Dhamtari,3345,Magarlod,447006,2,Jalkumbhi,जलकुम्भी,Rural,Inhabitant,01594500,447006,
5583,377,Dhamtari,3345,Magarlod,446913,1,Jamli,जमली,Rural,Inhabitant,01585000,446913,
5584,377,Dhamtari,3345,Magarlod,446907,3,Jhajharkera,झाझरकेरा,Rural,Inhabitant,01584400,446907,
5585,377,Dhamtari,3345,Magarlod,446995,1,Kamaipur,कमाईपुर,Rural,Inhabitant,01593400,446995,
5586,377,Dhamtari,3345,Magarlod,446960,1,Kamroud,कमरौद,Rural,Inhabitant,01589900,446960,
5587,377,Dhamtari,3345,Magarlod,446967,1,Kapalphodi,कपालपोढ़ी,Rural,Inhabitant,01590600,446967,
5588,377,Dhamtari,3345,Magarlod,446937,1,Karelibadi,करेलीबड़ी,Rural,Inhabitant,01587600,446937,
5589,377,Dhamtari,3345,Magarlod,446925,1,Kareli Chhoti,करेली छोटी,Rural,Inhabitant,01586400,446925,
5590,377,Dhamtari,3345,Magarlod,446994,3,Kasarwahi,कसरवाही,Rural,Inhabitant,01593300,446994,
5591,377,Dhamtari,3345,Magarlod,447014,4,Kekrakholi,केकराखोली,Rural,Inhabitant,01595300,447014,
5592,377,Dhamtari,3345,Magarlod,446910,1,Kewaradih,केवराडीह,Rural,Inhabitant,01584700,446910,
5593,377,Dhamtari,3345,Magarlod,446988,1,Khadma Mal,खडमा माल,Rural,Inhabitant,01592700,446988,
5594,377,Dhamtari,3345,Magarlod,446989,1,Khadma Ryt,खडमा रीत,Rural,Un-Inhabitant,01592800,446989,
5595,377,Dhamtari,3345,Magarlod,446933,1,Khairjhiti,खैरझिटी,Rural,Inhabitant,01587200,446933,
5596,377,Dhamtari,3345,Magarlod,446938,1,Khatti,खट्टी,Rural,Inhabitant,01587700,446938,
5597,377,Dhamtari,3345,Magarlod,446953,1,Khisora,खिसोरा,Rural,Inhabitant,01589200,446953,
5598,377,Dhamtari,3345,Magarlod,446970,1,Korgaon,कोरगाँव,Rural,Inhabitant,01590900,446970,
5599,377,Dhamtari,3345,Magarlod,446971,1,Kulhadikot (Kulharikot),कुल्हाड़ीकोट (कुल्हारीकोट),Rural,Inhabitant,01591000,446971,
5600,377,Dhamtari,3345,Magarlod,446949,1,Kundel,कुंदेल,Rural,Inhabitant,01588800,446949,
5601,377,Dhamtari,3345,Magarlod,446921,1,Kusumkhuta,कुसुमखूंटा,Rural,Inhabitant,01585800,446921,
5602,377,Dhamtari,3345,Magarlod,446901,3,Louder,लौदेर,Rural,Inhabitant,01583800,446901,
5603,377,Dhamtari,3345,Magarlod,446928,1,Luge,लुगे,Rural,Inhabitant,01586700,446928,
5604,377,Dhamtari,3345,Magarlod,446980,1,Madwa Pathra,मडवा पथरा,Rural,Inhabitant,01591900,446980,
5605,377,Dhamtari,3345,Magarlod,931046,1,Magarlod,मगरलोड,Urban,Inhabitant,,000000,
5606,377,Dhamtari,3345,Magarlod,446918,1,Mandeli,मंदेली,Rural,Inhabitant,01585500,446918,
5607,377,Dhamtari,3345,Magarlod,446986,1,Maragaon,मारागाँव,Rural,Inhabitant,01592500,446986,
5608,377,Dhamtari,3345,Magarlod,446931,1,Megha,मेघा,Rural,Inhabitant,01587000,446931,
5609,377,Dhamtari,3345,Magarlod,446914,1,Mohadi,मोहदी,Rural,Inhabitant,01585100,446914,
5610,377,Dhamtari,3345,Magarlod,446947,1,Moharenga,मोहरेंगा,Rural,Inhabitant,01588600,446947,
5611,377,Dhamtari,3345,Magarlod,446984,1,Mohera,मोहेरा,Rural,Inhabitant,01592300,446984,
5612,377,Dhamtari,3345,Magarlod,446950,1,Motimpur,मोतिमपुर,Rural,Inhabitant,01588900,446950,
5613,377,Dhamtari,3345,Magarlod,446997,1,Mudkera,मुड़केरा,Rural,Inhabitant,01593600,446997,
5614,377,Dhamtari,3345,Magarlod,447000,1,Mulgaon,मूलगाँव,Rural,Inhabitant,01593900,447000,
5615,377,Dhamtari,3345,Magarlod,447008,3,Muroomdih,मुरूमडीह,Rural,Inhabitant,01594700,447008,
5616,377,Dhamtari,3345,Magarlod,446940,1,Nahardih,नाहरडीह,Rural,Inhabitant,01587900,446940,
5617,377,Dhamtari,3345,Magarlod,446968,1,Nardha,नारधा,Rural,Inhabitant,01590700,446968,
5618,377,Dhamtari,3345,Magarlod,446943,1,Nawagaon,नवागांव,Rural,Inhabitant,01588200,446943,
5619,377,Dhamtari,3345,Magarlod,446956,1,Nawagaon,नवागांव,Rural,Inhabitant,01589500,446956,
5620,377,Dhamtari,3345,Magarlod,446983,1,Nirai,निराई,Rural,Inhabitant,01592200,446983,
5621,377,Dhamtari,3345,Magarlod,446905,3,Pahanda,पाहन्दा,Rural,Inhabitant,01584200,446905,
5622,377,Dhamtari,3345,Magarlod,447009,3,Palwadi,पलवादी,Rural,Inhabitant,01594800,447009,
5623,377,Dhamtari,3345,Magarlod,446924,1,Paraswani,परसवानी,Rural,Inhabitant,01586300,446924,
5624,377,Dhamtari,3345,Magarlod,446946,1,Parewadih,परेवाडीह,Rural,Inhabitant,01588500,446946,
5625,377,Dhamtari,3345,Magarlod,446972,1,Parsabuda,परसाबुडा,Rural,Inhabitant,01591100,446972,
5626,377,Dhamtari,3345,Magarlod,446939,1,Parsatthi,परसट्ठी,Rural,Inhabitant,01587800,446939,
5627,377,Dhamtari,3345,Magarlod,446982,1,Pathar,पथर,Rural,Inhabitant,01592100,446982,
5628,377,Dhamtari,3345,Magarlod,446920,1,Pendra,पेंड्रा,Rural,Inhabitant,01585700,446920,
5629,377,Dhamtari,3345,Magarlod,447003,1,Pipraud,पिपरौद,Rural,Inhabitant,01594200,447003,
5630,377,Dhamtari,3345,Magarlod,446976,1,Rajadera,राजाडेरा,Rural,Inhabitant,01591500,446976,
5631,377,Dhamtari,3345,Magarlod,446912,1,Rajpur,राजपुर,Rural,Inhabitant,01584900,446912,
5632,377,Dhamtari,3345,Magarlod,446958,1,Rakadih,राकाडीह,Rural,Inhabitant,01589700,446958,
5633,377,Dhamtari,3345,Magarlod,447011,2,Rautmuda,राउतमुड़ा,Rural,Inhabitant,01595000,447011,
5634,377,Dhamtari,3345,Magarlod,446977,1,Rengadih,रेंगाडीह,Rural,Inhabitant,01591600,446977,
5635,377,Dhamtari,3345,Magarlod,446959,1,Sankra,सांकरा,Rural,Inhabitant,01589800,446959,
5636,377,Dhamtari,3345,Magarlod,446985,1,Saraibhadar,सरईभदर,Rural,Inhabitant,01592400,446985,
5637,377,Dhamtari,3345,Magarlod,447001,1,Sarairukh,सरईरुख,Rural,Inhabitant,01594000,447001,
5638,377,Dhamtari,3345,Magarlod,446911,1,Sargi,सरगी,Rural,Inhabitant,01584800,446911,
5639,377,Dhamtari,3345,Magarlod,446996,3,Singpur,सिंगपुर,Rural,Inhabitant,01593500,446996,
5640,377,Dhamtari,3345,Magarlod,447010,3,Sirkatta,सिरकट्टा,Rural,Inhabitant,01594900,447010,
5641,377,Dhamtari,3345,Magarlod,447004,1,Sonarin Daihuan,सोनारिन दैहुआन,Rural,Inhabitant,01594300,447004,
5642,377,Dhamtari,3345,Magarlod,446916,1,Sonepairi,सोनेपैरी,Rural,Inhabitant,01585300,446916,
5643,377,Dhamtari,3345,Magarlod,446902,1,Sonewara,सोनेवारा,Rural,Inhabitant,01583900,446902,
5644,377,Dhamtari,3345,Magarlod,446991,3,Sonjhari,सोनझरी,Rural,Inhabitant,01593000,446991,
5645,377,Dhamtari,3345,Magarlod,446932,1,Sounga,सौन्गा,Rural,Inhabitant,01587100,446932,
5646,377,Dhamtari,3345,Magarlod,446969,1,Sukla Bhata,सुकला भाठा,Rural,Inhabitant,01590800,446969,
5647,377,Dhamtari,3345,Magarlod,446975,1,Tendubhatha,तेंदूभाठा,Rural,Inhabitant,01591400,446975,
5648,377,Dhamtari,3347,Nagri,447233,1,Achholi,अछोली,Rural,Inhabitant,01617200,447233,
5649,377,Dhamtari,3347,Nagri,447331,1,Amabahar,आमाबहार,Rural,Inhabitant,01627200,447331,
5650,377,Dhamtari,3347,Nagri,447243,1,Amali,अमली,Rural,Inhabitant,01618400,447243,
5651,377,Dhamtari,3347,Nagri,447369,1,Amjhar,आमझर,Rural,Inhabitant,01631100,447369,
5652,377,Dhamtari,3347,Nagri,447257,1,Anjni,अंजनी,Rural,Inhabitant,01619800,447257,
5653,377,Dhamtari,3347,Nagri,447323,1,Arjuni,अर्जुनी,Rural,Inhabitant,01626400,447323,
5654,377,Dhamtari,3347,Nagri,447405,1,Arsikanhar,अरसीकन्हार,Rural,Inhabitant,01634700,447405,
5655,377,Dhamtari,3347,Nagri,447351,2,Bandha,बांधा,Rural,Inhabitant,01629200,447351,
5656,377,Dhamtari,3347,Nagri,447324,1,Basin,बासिन,Rural,Inhabitant,01626500,447324,
5657,377,Dhamtari,3347,Nagri,447226,1,Batanharra,बतनहर्रा,Rural,Inhabitant,01616500,447226,
5658,377,Dhamtari,3347,Nagri,447325,1,Belarbahra,बेलरबाहरा,Rural,Inhabitant,01626600,447325,
5659,377,Dhamtari,3347,Nagri,447359,1,Bhainsamuda,भैसामुड़ा,Rural,Inhabitant,01630100,447359,
5660,377,Dhamtari,3347,Nagri,447263,1,Bhiragaon,भीरागाँव,Rural,Inhabitant,01620400,447263,
5661,377,Dhamtari,3347,Nagri,447287,1,Bhiterras,भितेररस,Rural,Inhabitant,01622800,447287,
5662,377,Dhamtari,3347,Nagri,447252,1,Bhothali,भोथली,Rural,Inhabitant,01619300,447252,
5663,377,Dhamtari,3347,Nagri,447236,1,Bilbhaddar,बिलभदर,Rural,Inhabitant,01617500,447236,
5664,377,Dhamtari,3347,Nagri,447240,1,Biranpur,बिरनपुर,Rural,Inhabitant,01618100,447240,
5665,377,Dhamtari,3347,Nagri,447248,1,Bodra,बोदरा,Rural,Inhabitant,01618900,447248,
5666,377,Dhamtari,3347,Nagri,447265,1,Bodsemra,बोडसेमरा,Rural,Inhabitant,01620600,447265,
5667,377,Dhamtari,3347,Nagri,447330,1,Boirgaon,बोइरगाँव,Rural,Inhabitant,01627100,447330,
5668,377,Dhamtari,3347,Nagri,447237,1,Chameda,चमेडा,Rural,Inhabitant,01617600,447237,
5669,377,Dhamtari,3347,Nagri,447400,1,Chameda,चमेडा,Rural,Inhabitant,01634200,447400,
5670,377,Dhamtari,3347,Nagri,447360,1,Chandan Bahra,चन्दन बाहरा,Rural,Inhabitant,01630200,447360,
5671,377,Dhamtari,3347,Nagri,447357,1,Chargaon,चारगांव,Rural,Inhabitant,01629800,447357,
5672,377,Dhamtari,3347,Nagri,447241,1,Chhipali,छिपाली,Rural,Inhabitant,01618200,447241,
5673,377,Dhamtari,3347,Nagri,447272,1,Chhipalipara,छिपालीपारा,Rural,Inhabitant,01621300,447272,
5674,377,Dhamtari,3347,Nagri,931048,1,Churiyara,चुरियारा,Urban,Inhabitant,,000000,
5675,377,Dhamtari,3347,Nagri,447346,1,Dabgaon,डाबगाँव,Rural,Inhabitant,01628700,447346,
5676,377,Dhamtari,3347,Nagri,447379,1,Daldali-A,दलदली अ,Rural,Inhabitant,01632100,447379,
5677,377,Dhamtari,3347,Nagri,447380,1,Daldali-B,दलदली ब,Rural,Inhabitant,01632200,447380,
5678,377,Dhamtari,3347,Nagri,447407,1,Daud Urf Pandripani,दौड़ उर्फ़ पंडरीपानी,Rural,Inhabitant,01634900,447407,
5679,377,Dhamtari,3347,Nagri,447354,1,Deogaon,देवगाँव,Rural,Inhabitant,01629500,447354,
5680,377,Dhamtari,3347,Nagri,447264,1,Deopur,देवपुर,Rural,Inhabitant,01620500,447264,
5681,377,Dhamtari,3347,Nagri,945877,1,Dhaurabhatha,धौराभाटा,Rural,Inhabitant,,000000,
